source_file,error_category,line_number,column_number,error_type,error_message,full_output
unmatched_parens_20.cpp,Unmatched Parentheses,5,28,error,expected ')' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:4:9: error: cannot declare '::main' to be a global variable
 int main( {  // Missing closing paren in function signature
         ^
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:5:28: error: expected '}' before ';' token
     cout << ""Hello"" << endl;
                            ^
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:5:28: error: expected ')' before ';' token
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:6:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:7:1: error: expected declaration before '}' token
 }
 ^"
unmatched_parens_20.cpp,Unmatched Parentheses,6,5,error,expected unqualified-id before 'return',"WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:4:9: error: cannot declare '::main' to be a global variable
 int main( {  // Missing closing paren in function signature
         ^
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:5:28: error: expected '}' before ';' token
     cout << ""Hello"" << endl;
                            ^
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:5:28: error: expected ')' before ';' token
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:6:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:7:1: error: expected declaration before '}' token
 }
 ^"
unmatched_parens_20.cpp,Unmatched Parentheses,7,1,error,expected declaration before '}' token,"WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:4:9: error: cannot declare '::main' to be a global variable
 int main( {  // Missing closing paren in function signature
         ^
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:5:28: error: expected '}' before ';' token
     cout << ""Hello"" << endl;
                            ^
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:5:28: error: expected ')' before ';' token
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:6:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:7:1: error: expected declaration before '}' token
 }
 ^"
unmatched_parens_21.cpp,Unmatched Parentheses,5,14,error,expected ')' before '{' token,"WEEK5\error_collection\sample_programs\unmatched_parens_21.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_21.cpp:5:14: error: expected ')' before '{' token
     switch(5 {  // Missing closing paren
              ^"
unmatched_parens_22.cpp,Unmatched Parentheses,6,29,error,expected ')' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_parens_22.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_22.cpp:6:29: error: expected ')' before ';' token
     int y = (x * (x + 1) / 2;  // Missing closing paren
                             ^"
unmatched_parens_23.cpp,Unmatched Parentheses,5,41,error,expected ')' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_parens_23.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_23.cpp:5:41: error: expected ')' before ';' token
     bool flag = (true && (false || true);  // Missing closing paren
                                         ^"
unmatched_parens_24.cpp,Unmatched Parentheses,6,30,error,expected ')' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_parens_24.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_24.cpp:6:30: error: expected ')' before ';' token
     arr[0] = (3 + 4 * (2 - 1);  // Missing closing paren
                              ^"
unmatched_parens_25.cpp,Unmatched Parentheses,7,17,error,expected ')' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_parens_25.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_25.cpp:7:17: error: expected ')' before ';' token
     } while(true;  // Missing closing paren
                 ^"
unmatched_parens_26.cpp,Unmatched Parentheses,6,14,error,expected ')' before '{' token,"WEEK5\error_collection\sample_programs\unmatched_parens_26.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_26.cpp:6:14: error: expected ')' before '{' token
     if(x > 5 {  // Missing closing paren
              ^"
unmatched_parens_27.cpp,Unmatched Parentheses,6,27,error,expected ')' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_parens_27.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_27.cpp:6:27: error: expected ')' before ';' token
     int sum = (a + (b + c);  // Missing closing paren
                           ^"
unmatched_parens_28.cpp,Unmatched Parentheses,5,32,error,expected ')' before '{' token,"WEEK5\error_collection\sample_programs\unmatched_parens_28.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_28.cpp:5:32: error: expected ')' before '{' token
     for(int k = 0; k < 10; k++ {  // Missing closing paren
                                ^"
unmatched_parens_29.cpp,Unmatched Parentheses,5,29,error,expected ')' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_parens_29.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_29.cpp:5:29: error: expected ')' before ';' token
     int val = (100 / (5 + 5);  // Missing closing paren
                             ^"
unmatched_parens_3.cpp,Unmatched Parentheses,6,16,error,expected ')' before '{' token,"WEEK5\error_collection\sample_programs\unmatched_parens_3.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_3.cpp:6:16: error: expected ')' before '{' token
     while(true {  // Missing closing parenthesis
                ^"
unmatched_parens_30.cpp,Unmatched Parentheses,5,38,error,expected ')' before '{' token,"WEEK5\error_collection\sample_programs\unmatched_parens_30.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_30.cpp:5:38: error: expected ')' before '{' token
     while((true && false) || (1 > 0) {  // Missing closing paren
                                      ^"
unmatched_parens_4.cpp,Unmatched Parentheses,6,31,error,expected ')' before '{' token,"WEEK5\error_collection\sample_programs\unmatched_parens_4.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_4.cpp:6:31: error: expected ')' before '{' token
     for(int i = 0; i < 5; i++ {  // Missing closing parenthesis
                               ^"
unmatched_parens_6.cpp,Unmatched Parentheses,5,9,error,cannot declare '::main' to be a global variable,"WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:5:9: error: cannot declare '::main' to be a global variable
 int main( {  // Missing opening parenthesis
         ^
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected primary-expression before 'int'
     int x = 10;
     ^~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected '}' before 'int'
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected ')' before 'int'
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:7:5: error: 'cout' does not name a type
     cout << x << endl;
     ^~~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:8:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:9:1: error: expected declaration before '}' token
 }
 ^"
unmatched_parens_6.cpp,Unmatched Parentheses,6,5,error,expected primary-expression before 'int',"WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:5:9: error: cannot declare '::main' to be a global variable
 int main( {  // Missing opening parenthesis
         ^
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected primary-expression before 'int'
     int x = 10;
     ^~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected '}' before 'int'
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected ')' before 'int'
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:7:5: error: 'cout' does not name a type
     cout << x << endl;
     ^~~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:8:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:9:1: error: expected declaration before '}' token
 }
 ^"
unmatched_parens_6.cpp,Unmatched Parentheses,6,5,error,expected '}' before 'int',"WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:5:9: error: cannot declare '::main' to be a global variable
 int main( {  // Missing opening parenthesis
         ^
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected primary-expression before 'int'
     int x = 10;
     ^~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected '}' before 'int'
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected ')' before 'int'
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:7:5: error: 'cout' does not name a type
     cout << x << endl;
     ^~~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:8:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:9:1: error: expected declaration before '}' token
 }
 ^"
unmatched_parens_6.cpp,Unmatched Parentheses,6,5,error,expected ')' before 'int',"WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:5:9: error: cannot declare '::main' to be a global variable
 int main( {  // Missing opening parenthesis
         ^
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected primary-expression before 'int'
     int x = 10;
     ^~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected '}' before 'int'
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected ')' before 'int'
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:7:5: error: 'cout' does not name a type
     cout << x << endl;
     ^~~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:8:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:9:1: error: expected declaration before '}' token
 }
 ^"
unmatched_parens_6.cpp,Unmatched Parentheses,7,5,error,'cout' does not name a type,"WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:5:9: error: cannot declare '::main' to be a global variable
 int main( {  // Missing opening parenthesis
         ^
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected primary-expression before 'int'
     int x = 10;
     ^~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected '}' before 'int'
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected ')' before 'int'
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:7:5: error: 'cout' does not name a type
     cout << x << endl;
     ^~~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:8:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:9:1: error: expected declaration before '}' token
 }
 ^"
unmatched_parens_6.cpp,Unmatched Parentheses,8,5,error,expected unqualified-id before 'return',"WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:5:9: error: cannot declare '::main' to be a global variable
 int main( {  // Missing opening parenthesis
         ^
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected primary-expression before 'int'
     int x = 10;
     ^~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected '}' before 'int'
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected ')' before 'int'
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:7:5: error: 'cout' does not name a type
     cout << x << endl;
     ^~~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:8:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:9:1: error: expected declaration before '}' token
 }
 ^"
unmatched_parens_6.cpp,Unmatched Parentheses,9,1,error,expected declaration before '}' token,"WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:5:9: error: cannot declare '::main' to be a global variable
 int main( {  // Missing opening parenthesis
         ^
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected primary-expression before 'int'
     int x = 10;
     ^~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected '}' before 'int'
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:6:5: error: expected ')' before 'int'
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:7:5: error: 'cout' does not name a type
     cout << x << endl;
     ^~~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:8:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_parens_6.cpp:9:1: error: expected declaration before '}' token
 }
 ^"
unmatched_parens_7.cpp,Unmatched Parentheses,6,25,error,expected ')' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_parens_7.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_7.cpp:6:25: error: expected ')' before ';' token
     int x = ((5 + 3) * 2;  // Missing closing parenthesis
                         ^"
unmatched_parens_8.cpp,Unmatched Parentheses,6,14,error,expected ')' before '{' token,"WEEK5\error_collection\sample_programs\unmatched_parens_8.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_8.cpp:6:14: error: expected ')' before '{' token
     switch(1 {  // Missing closing parenthesis
              ^"
